code,lat,lon
E02003746,52.559139,0.085081
E02003747,52.558564,-0.127568
E02003748,52.549600,0.096716
E02003749,52.556234,-0.086405
E02003750,52.546561,0.080056
E02003751,52.503000,0.084660
E02003752,52.454247,0.048816
E02003753,52.519238,-0.253843
E02003754,52.492371,-0.295625
E02003755,52.451279,-0.112819
E02003756,52.436676,-0.284143
E02003757,52.407553,-0.081854
E02003758,52.380593,-0.034330
E02003759,52.352111,0.008349
E02003760,52.342754,-0.175468
E02003761,52.341654,-0.164214
E02003762,52.328115,-0.234238
E02003763,52.339295,-0.078593
E02003764,52.334843,-0.193822
E02003765,52.328950,-0.073249
E02003766,52.314717,-0.168185
E02003767,52.316139,-0.371666
E02003768,52.313582,-0.093305
E02003769,52.290853,-0.251824
E02003770,52.234597,-0.243067
E02003771,52.231394,-0.262468
E02003772,52.227934,-0.284187
E02003773,52.217738,-0.264783
E02003774,52.219088,-0.292601
E02003775,52.311912,0.052263
E02003776,52.287102,0.123359
E02003777,52.284055,0.043866
E02003778,52.269598,0.191352
E02003780,52.246898,0.110352
E02003781,52.241991,0.161556
E02003784,52.202028,0.002634
E02003785,52.185711,0.209032
E02003786,52.150629,0.140246
E02003787,52.152666,-0.168013
E02003788,52.143314,0.087287
E02003789,52.124398,0.171363
E02003790,52.101078,0.290511
E02003791,52.097603,0.159505
E02003792,52.084221,0.021983
E02003793,52.079607,-0.062750
E02003794,53.256935,-2.816060
E02003795,53.226360,-2.947676
E02003796,53.211792,-2.874522
E02003797,53.208658,-2.889068
E02003798,53.209179,-2.921377
E02003799,53.201941,-2.930123
E02003800,53.204501,-2.734329
E02003801,53.200809,-2.860166
E02003802,53.196460,-2.882370
E02003803,53.195364,-2.898359
E02003804,53.193148,-2.864940
E02003805,53.183854,-2.831453
E02003806,53.178570,-2.860258
E02003807,53.180393,-2.891893
E02003808,53.173089,-2.917757
E02003809,53.129298,-2.770062
E02003810,53.044781,-2.791737
E02003811,53.199963,-2.310210
E02003812,53.200384,-2.358451
E02003813,53.190166,-2.450337
E02003814,53.181416,-2.439917
E02003815,53.166556,-2.196671
E02003816,53.166283,-2.212861
E02003817,53.164745,-2.236006
E02003818,53.155265,-2.192575
E02003819,53.148943,-2.368692
E02003820,53.142431,-2.389603
E02003821,53.140783,-2.358737
E02003822,53.114443,-2.287715
E02003823,53.097392,-2.299493
E02003824,53.095633,-2.321578
E02003825,53.116606,-2.457335
E02003826,53.108669,-2.436346
E02003827,53.105196,-2.453641
E02003828,53.104355,-2.467539
E02003829,53.099429,-2.423134
E02003830,53.096729,-2.450509
E02003831,53.099200,-2.394189
E02003832,53.090591,-2.445223
E02003833,53.090083,-2.470333
E02003834,53.084394,-2.442076
E02003835,53.078700,-2.465288
E02003836,53.069665,-2.514012
E02003838,53.063830,-2.452393
E02003839,53.063752,-2.525108
E02003840,53.031039,-2.592050
E02003841,53.294527,-3.065419
E02003842,53.291344,-3.004305
E02003843,53.288150,-2.930901
E02003844,53.282984,-3.058134
E02003845,53.283494,-2.901823
E02003846,53.280907,-2.932664
E02003847,53.277477,-2.945518
E02003848,53.274993,-2.917602
E02003849,53.272578,-2.889218
E02003850,53.270268,-2.926899
E02003851,53.265925,-2.902617
E02003852,53.261251,-2.919313
E02003853,53.358167,-2.035345
E02003854,53.349042,-2.129832
E02003855,53.346539,-2.112736
E02003856,53.344471,-2.213252
E02003857,53.335943,-2.223505
E02003858,53.326117,-2.235161
E02003859,53.317071,-2.350091
E02003860,53.318666,-2.249420
E02003861,53.306426,-2.360360
E02003862,53.293146,-2.149713
E02003863,53.299518,-2.374911
E02003864,53.300282,-2.239829
E02003865,53.294353,-2.104763
E02003866,53.275993,-2.129011
E02003867,53.265173,-2.158369
E02003868,53.262364,-2.113838
E02003869,53.261011,-2.140953
E02003870,53.255087,-2.130706
E02003871,53.253423,-2.155768
E02003872,53.239292,-2.137978
E02003873,53.245761,-2.127535
E02003874,53.294307,-2.718626
E02003875,53.291185,-2.557216
E02003876,53.273577,-2.549326
E02003877,53.268755,-2.757262
E02003878,53.269006,-2.461159
E02003879,53.262219,-2.525980
E02003880,53.260553,-2.573501
E02003881,53.254203,-2.525600
E02003882,53.253201,-2.495150
E02003883,53.243732,-2.533488
E02003884,53.234445,-2.599393
E02003885,53.224972,-2.513994
E02003886,53.198099,-2.504722
E02003887,53.194111,-2.548486
E02003888,53.192925,-2.531093
E02003889,53.184288,-2.542764
E02003890,53.182392,-2.526599
E02003891,53.161791,-2.662696
E02003892,50.515696,-4.228593
E02003893,50.494259,-4.463896
E02003894,50.503970,-4.315531
E02003895,50.456776,-4.456866
E02003896,50.453158,-4.467525
E02003897,50.411947,-4.239529
E02003898,50.410152,-4.317477
E02003899,50.409448,-4.229252
E02003900,50.409628,-4.216907
E02003901,50.375616,-4.504659
E02003902,50.374794,-4.201957
E02003903,50.354425,-4.214082
E02003904,50.354357,-4.459205
E02003905,50.340964,-5.032939
E02003906,50.341591,-5.148920
E02003907,50.299077,-5.203586
E02003908,50.267453,-5.040733
E02003909,50.262562,-5.087544
E02003910,50.260916,-5.057378
E02003911,50.231199,-5.087376
E02003912,50.264382,-4.954814
E02003913,50.206902,-5.116027
E02003914,50.169261,-5.108274
E02003915,50.158422,-5.080131
E02003916,50.150649,-5.069627
E02003917,50.146662,-5.087208
E02003918,50.244364,-5.269741
E02003919,50.239847,-5.229241
E02003920,50.231191,-5.223967
E02003921,50.227996,-5.189824
E02003922,50.228506,-5.260637
E02003923,50.219128,-5.291289
E02003924,50.214279,-5.306072
E02003925,50.208492,-5.287017
E02003926,50.165968,-5.244821
E02003927,50.153461,-5.128647
E02003928,50.103574,-5.269733
E02003929,50.095317,-5.321295
E02003930,50.029151,-5.204469
E02003931,50.828755,-4.534117
E02003932,50.801910,-4.507178
E02003933,50.642065,-4.724800
E02003934,50.630067,-4.650339
E02003935,50.635237,-4.359122
E02003936,50.598198,-4.405290
E02003937,50.552334,-4.858752
E02003938,50.523415,-4.961141
E02003939,50.515501,-4.833701
E02003940,50.507648,-4.724249
E02003941,50.467531,-4.714540
E02003942,50.469055,-4.733577
E02003943,50.208333,-5.488811
E02003944,50.188979,-5.410150
E02003945,50.189358,-5.465298
E02003946,50.143052,-5.423136
E02003947,50.133289,-5.568174
E02003948,50.126015,-5.544354
E02003949,50.120261,-5.538034
E02003950,50.120311,-5.679983
E02003951,50.103511,-5.550887
E02003952,50.416154,-5.046209
E02003953,50.414947,-4.943109
E02003954,50.411543,-5.091538
E02003955,50.410004,-5.070438
E02003956,50.400927,-4.843101
E02003957,50.387891,-4.764254
E02003958,50.353040,-4.869742
E02003959,50.351843,-4.717852
E02003960,50.354644,-4.688707
E02003961,50.346032,-4.765572
E02003962,50.343445,-4.791077
E02003963,50.338951,-4.779110
E02003964,50.286478,-4.809173
E02003965,54.827267,-3.172754
E02003966,54.821312,-3.096748
E02003967,54.766100,-3.325005
E02003968,54.712829,-3.482147
E02003969,54.705102,-3.491409
E02003970,54.661890,-3.407931
E02003971,54.660500,-3.355933
E02003972,54.657075,-3.530546
E02003973,54.632192,-3.558220
E02003974,54.632722,-3.547207
E02003975,54.630366,-3.529609
E02003976,54.600473,-3.132502
E02003977,54.182009,-3.200136
E02003978,54.152926,-3.179476
E02003979,54.133219,-3.211998
E02003980,54.126083,-3.230504
E02003981,54.123375,-3.220846
E02003982,54.116791,-3.191789
E02003983,54.113632,-3.209229
E02003984,54.113000,-3.223121
E02003985,54.111629,-3.256888
E02003986,54.102167,-3.246994
E02003987,55.008369,-2.961637
E02003988,54.943850,-2.731854
E02003989,54.913515,-2.946538
E02003990,54.909583,-2.922588
E02003991,54.892728,-2.984235
E02003992,54.893283,-2.924581
E02003993,54.894390,-2.817924
E02003994,54.889143,-2.952329
E02003995,54.887595,-2.965351
E02003996,54.883272,-2.929125
E02003997,54.881024,-2.899986
E02003998,54.875297,-2.927201
E02003999,54.867603,-2.933966
E02004000,54.578505,-3.558091
E02004001,54.547689,-3.583805
E02004002,54.542721,-3.567156
E02004003,54.524978,-3.512239
E02004004,54.529696,-3.585286
E02004005,54.485179,-3.535120
E02004006,54.444669,-3.507247
E02004007,54.211295,-3.274625
E02004008,54.739984,-2.606959
E02004009,54.755379,-2.809566
E02004010,54.662971,-2.752859
E02004011,54.666199,-2.743037
E02004012,54.636447,-2.843400
E02004013,54.589641,-2.543283
E02004014,54.481957,-2.370659
E02004015,54.428953,-2.962052
E02004016,54.371896,-2.900974
E02004017,54.335398,-2.741044
E02004018,54.326526,-2.750733
E02004019,54.323526,-2.727360
E02004020,54.313407,-2.740609
E02004021,54.266374,-2.938068
E02004022,54.256868,-3.137507
E02004023,54.300202,-2.531860
E02004024,54.260693,-2.737019
E02004025,54.213210,-2.780924
E02004026,54.194206,-3.089401
E02004027,54.185094,-2.930437
E02004028,54.179205,-3.101755
E02004029,53.096787,-1.381283
E02004030,53.085774,-1.476645
E02004031,53.078606,-1.365004
E02004032,53.076132,-1.387161
E02004033,53.052298,-1.387527
E02004034,53.048189,-1.415713
E02004035,53.048415,-1.478429
E02004036,53.041786,-1.390821
E02004037,53.031194,-1.465557
E02004038,53.021301,-1.479464
E02004039,53.020355,-1.454842
E02004040,53.016160,-1.362164
E02004041,53.012831,-1.343282
E02004043,53.006322,-1.426004
E02004044,52.982700,-1.496674
E02004045,53.276719,-1.268317
E02004046,53.276998,-1.223033
E02004047,53.264507,-1.215377
E02004048,53.235264,-1.297823
E02004049,53.223753,-1.285377
E02004050,53.206341,-1.222570
E02004051,53.201006,-1.218402
E02004052,53.140358,-1.342665
E02004053,53.105119,-1.340504
E02004054,53.096396,-1.326780
E02004055,53.269971,-1.420417
E02004056,53.267785,-1.343504
E02004057,53.263709,-1.388764
E02004058,53.258368,-1.445784
E02004059,53.255013,-1.403548
E02004060,53.252515,-1.368679
E02004061,53.249085,-1.435103
E02004062,53.247240,-1.464518
E02004063,53.237927,-1.452683
E02004064,53.236102,-1.435101
E02004065,53.225534,-1.460321
E02004066,53.223616,-1.410847
E02004067,53.222181,-1.433684
E02004068,53.306455,-1.701874
E02004069,53.249419,-1.658269
E02004072,53.144751,-1.554295
E02004073,53.132315,-1.555478
E02004074,53.081430,-1.574445
E02004075,53.045400,-1.689228
E02004076,53.011010,-1.727045
E02004077,52.948193,-1.735685
E02004078,52.989646,-1.309519
E02004080,52.970531,-1.304439
E02004081,52.969000,-1.437182
E02004082,52.970547,-1.358444
E02004083,52.959853,-1.300250
E02004084,52.957929,-1.324558
E02004085,52.923943,-1.294577
E02004086,52.908662,-1.374088
E02004087,52.909103,-1.288176
E02004088,52.897196,-1.295872
E02004089,52.897587,-1.271180
E02004090,52.896340,-1.333863
E02004091,52.889202,-1.272787
E02004092,52.885385,-1.294736
E02004093,53.464515,-1.968136
E02004094,53.454710,-1.980660
E02004095,53.441659,-1.947751
E02004096,53.440433,-1.965449
E02004097,53.367352,-2.001023
E02004098,53.368032,-1.985457
E02004100,53.326227,-1.978466
E02004102,53.259851,-1.912642
E02004103,53.256244,-1.900584
E02004104,53.246769,-1.915490
E02004105,53.320663,-1.317321
E02004106,53.310443,-1.428196
E02004108,53.303535,-1.465016
E02004109,53.300599,-1.499710
E02004110,53.297562,-1.475292
E02004111,53.232443,-1.381096
E02004112,53.213832,-1.461280
E02004113,53.190419,-1.382030
E02004114,53.193346,-1.427386
E02004115,53.175601,-1.388705
E02004116,53.165127,-1.408892
E02004117,53.129091,-1.403998
E02004118,52.880076,-1.663726
E02004119,52.870145,-1.627916
E02004120,52.876026,-1.511414
E02004121,52.868034,-1.399886
E02004122,52.837923,-1.549436
E02004123,52.824921,-1.431519
E02004124,52.784085,-1.556571
E02004125,52.782074,-1.576304
E02004126,52.772203,-1.562594
E02004128,52.746057,-1.592164
E02004129,50.848133,-3.155072
E02004130,50.798873,-3.187509
E02004131,50.792194,-3.197900
E02004132,50.787427,-3.286090
E02004133,50.783805,-2.991212
E02004135,50.742735,-3.052528
E02004136,50.748958,-3.281561
E02004137,50.713873,-3.167009
E02004138,50.710266,-3.073414
E02004139,50.698392,-3.237174
E02004140,50.685114,-3.241634
E02004141,50.688355,-3.325586
E02004142,50.669695,-3.434811
E02004143,50.638742,-3.389370
E02004144,50.635811,-3.405786
E02004145,50.634817,-3.328313
E02004146,50.629640,-3.392535
E02004147,50.621589,-3.412077
E02004148,50.620382,-3.393992
E02004149,50.738092,-3.527540
E02004150,50.738209,-3.503122
E02004151,50.737798,-3.479257
E02004152,50.730663,-3.524015
E02004153,50.729329,-3.553746
E02004154,50.727194,-3.508202
E02004155,50.726885,-3.491879
E02004156,50.724556,-3.531233
E02004157,50.718103,-3.519859
E02004158,50.716090,-3.543652
E02004159,50.715026,-3.482184
E02004160,50.714048,-3.553024
E02004161,50.713366,-3.502664
E02004162,50.703715,-3.534900
E02004163,50.693210,-3.479342
E02004164,50.969778,-3.494468
E02004165,50.912861,-3.478936
E02004166,50.912675,-3.278233
E02004167,50.906351,-3.473920
E02004168,50.902597,-3.492425
E02004169,50.893531,-3.374089
E02004170,50.856158,-3.395323
E02004171,50.827944,-3.433456
E02004172,50.816538,-3.808281
E02004173,50.813766,-3.684394
E02004174,50.790468,-3.656338
E02004175,51.207091,-4.116968
E02004176,51.200193,-4.020658
E02004177,51.202880,-4.126674
E02004178,51.138228,-4.175527
E02004179,51.105616,-4.161154
E02004180,51.097212,-4.005861
E02004181,51.087095,-4.059295
E02004182,51.082090,-4.050801
E02004183,51.072928,-4.073660
E02004184,51.073594,-4.040124
E02004185,51.068630,-4.134231
E02004186,51.067493,-4.088530
E02004187,51.017686,-3.838774
E02004188,50.952640,-3.764314
E02004189,50.433627,-4.095930
E02004190,50.424800,-3.834013
E02004191,50.430317,-3.684723
E02004192,50.407978,-3.622559
E02004193,50.389799,-3.923941
E02004194,50.394855,-3.737369
E02004195,50.351323,-3.590394
E02004196,50.344559,-3.917107
E02004197,50.329521,-4.063484
E02004198,50.284650,-3.776158
E02004199,50.274886,-3.690177
E02004200,50.247129,-3.808222
E02004201,50.709276,-3.619348
E02004202,50.674853,-3.494494
E02004203,50.643166,-3.736154
E02004204,50.599930,-3.615479
E02004205,50.589861,-3.464580
E02004206,50.577508,-3.473797
E02004207,50.571289,-3.671801
E02004208,50.556467,-3.501716
E02004209,50.550249,-3.594464
E02004210,50.548434,-3.503665
E02004211,50.550355,-3.542442
E02004212,50.534107,-3.622995
E02004213,50.535626,-3.637368
E02004214,50.530001,-3.603100
E02004215,50.527247,-3.611950
E02004216,50.523995,-3.583904
E02004217,50.511121,-3.760163
E02004218,50.501044,-3.579698
E02004219,50.490521,-3.639769
E02004220,51.043388,-4.212671
E02004221,51.034811,-4.219743
E02004222,51.019678,-4.211769
E02004223,51.013982,-4.206870
E02004224,50.980115,-4.335861
E02004225,50.953448,-4.139145
E02004226,50.905836,-4.031202
E02004227,50.821205,-4.360051
E02004228,50.802241,-4.241232
E02004229,50.790734,-4.002066
E02004230,50.739910,-3.996948
E02004231,50.686677,-3.875131
E02004232,50.630381,-4.216547
E02004233,50.545760,-4.145617
E02004234,50.510447,-4.095944
E02004235,50.485991,-4.141785
E02004236,50.754503,-1.772532
E02004237,50.747169,-1.794987
E02004238,50.745107,-1.698392
E02004239,50.744546,-1.726117
E02004240,50.739614,-1.753841
E02004241,50.737203,-1.785311
E02004242,50.732401,-1.743779
E02004243,50.913711,-1.861874
E02004244,50.874753,-1.866462
E02004245,50.875301,-1.882715
E02004246,50.833811,-1.835307
E02004247,50.836374,-2.002193
E02004248,50.823038,-1.880860
E02004249,50.808853,-1.961719
E02004250,50.807088,-1.884273
E02004251,50.805622,-1.927117
E02004252,50.797851,-1.978652
E02004253,50.791036,-1.892820
E02004254,50.770080,-2.017697
E02004255,51.038927,-2.280225
E02004256,51.033786,-2.266087
E02004257,51.007494,-2.186732
E02004258,50.939773,-2.318282
E02004259,50.921865,-2.214304
E02004260,50.858808,-2.143370
E02004261,50.861953,-2.158724
E02004262,50.828070,-2.280458
E02004263,50.756820,-2.085171
E02004264,50.738329,-2.031600
E02004265,50.695100,-2.112758
E02004266,50.681439,-2.233208
E02004267,50.633948,-2.052520
E02004268,50.609836,-1.966329
E02004269,50.949172,-2.520134
E02004270,50.916227,-2.557746
E02004271,50.813991,-2.734552
E02004272,50.754979,-2.453374
E02004273,50.733244,-2.931166
E02004274,50.739116,-2.752121
E02004275,50.734070,-2.745456
E02004276,50.728731,-2.758496
E02004278,50.708115,-2.431137
E02004279,50.684004,-2.377637
E02004280,50.621906,-2.499906
E02004281,50.649127,-2.459878
E02004282,50.636230,-2.439706
E02004283,50.623816,-2.472383
E02004284,50.613949,-2.454756
E02004285,50.610102,-2.471146
E02004286,50.599550,-2.465669
E02004287,50.593934,-2.476387
E02004288,50.560177,-2.442138
E02004289,50.541055,-2.443377
E02004290,54.884766,-1.604252
E02004291,54.871610,-1.613311
E02004292,54.865772,-1.577089
E02004293,54.854236,-1.588848
E02004294,54.847709,-1.583350
E02004295,54.844252,-1.531083
E02004296,54.821127,-1.623544
E02004297,54.899674,-1.734816
E02004298,54.872372,-1.844534
E02004299,54.874936,-1.690839
E02004300,54.865520,-1.743813
E02004301,54.863098,-1.686926
E02004302,54.860328,-1.713439
E02004303,54.856024,-1.831428
E02004304,54.845509,-1.816381
E02004305,54.847503,-1.857383
E02004306,54.821596,-1.739518
E02004307,54.797099,-1.679095
E02004308,54.801459,-1.568363
E02004309,54.796005,-1.585568
E02004310,54.784247,-1.635340
E02004311,54.782144,-1.496553
E02004312,54.786750,-1.526373
E02004313,54.779333,-1.549739
E02004314,54.773382,-1.574330
E02004315,54.769340,-1.593132
E02004316,54.771285,-1.696777
E02004317,54.750891,-1.633592
E02004318,54.739888,-1.528899
E02004319,54.718903,-1.500082
E02004320,54.840357,-1.366144
E02004321,54.834485,-1.338006
E02004322,54.832224,-1.361156
E02004323,54.813040,-1.394985
E02004324,54.787704,-1.342003
E02004325,54.767190,-1.332855
E02004326,54.762506,-1.392097
E02004327,54.762613,-1.315182
E02004328,54.764015,-1.348569
E02004329,54.750608,-1.347317
E02004330,54.747513,-1.291732
E02004331,54.741986,-1.422691
E02004332,54.731875,-1.374856
E02004333,54.706099,-1.599964
E02004334,54.698087,-1.429950
E02004335,54.700485,-1.581317
E02004336,54.690644,-1.542270
E02004337,54.692809,-1.613772
E02004338,54.663512,-1.554297
E02004339,54.656164,-1.451356
E02004340,54.630964,-1.642634
E02004341,54.630623,-1.582429
E02004342,54.623008,-1.585362
E02004343,54.620330,-1.562290
E02004344,54.616635,-1.576966
E02004345,54.613587,-1.788770
E02004348,54.739870,-1.981245
E02004349,54.715311,-1.755091
E02004350,54.715050,-1.740550
E02004351,54.705715,-1.685423
E02004352,54.656376,-1.658841
E02004353,54.654755,-1.684529
E02004354,54.637888,-1.714249
E02004355,54.646908,-1.684821
E02004356,50.808080,0.296039
E02004357,50.804904,0.273131
E02004358,50.800601,0.312562
E02004359,50.798392,0.272183
E02004361,50.783485,0.253105
E02004362,50.779257,0.295510
E02004363,50.777082,0.276032
E02004364,50.774312,0.263687
E02004365,50.771109,0.291754
E02004366,50.765883,0.281903
E02004367,50.759821,0.269157
E02004368,50.883981,0.552472
E02004369,50.874457,0.577081
E02004370,50.876371,0.543459
E02004371,50.874136,0.609357
E02004372,50.869374,0.591952
E02004373,50.869328,0.553690
E02004374,50.864339,0.598475
E02004375,50.861310,0.562984
E02004376,50.858849,0.583126
E02004377,50.856179,0.539523
E02004378,50.854203,0.560155
E02004379,50.961197,0.002221
E02004380,50.935112,-0.077008
E02004381,50.877517,0.008652
E02004382,50.891719,0.059935
E02004383,50.872802,-0.002947
E02004384,50.799697,-0.018058
E02004385,50.798652,-0.001413
E02004386,50.792552,0.051986
E02004387,50.792792,0.042066
E02004388,50.791650,0.011787
E02004389,50.780913,0.099521
E02004390,50.777113,0.123485
E02004391,50.772286,0.104242
E02004392,51.017592,0.451232
E02004393,50.983384,0.652310
E02004394,50.963392,0.456158
E02004395,50.948695,0.727614
E02004396,50.905054,0.610105
E02004397,50.914838,0.486118
E02004398,50.854457,0.472056
E02004399,50.848569,0.493389
E02004400,50.845876,0.437389
E02004401,50.845459,0.455678
E02004402,50.840633,0.474219
E02004403,51.094874,0.041421
E02004404,51.090130,0.207469
E02004405,51.057645,0.171597
E02004406,51.053291,0.156961
E02004407,51.058854,0.318226
E02004408,51.046894,0.174403
E02004409,51.031739,0.052416
E02004410,50.989576,0.146598
E02004411,50.976464,0.099396
E02004412,50.966623,0.252367
E02004413,50.953002,0.255995
E02004414,50.962594,0.101750
E02004415,50.943168,0.122013
E02004416,50.890127,0.340546
E02004417,50.872456,0.259736
E02004418,50.863100,0.248425
E02004419,50.859015,0.264956
E02004420,50.874417,0.243407
E02004421,50.821940,0.248535
E02004422,50.816787,0.307357
E02004423,50.808083,0.248417
E02004424,51.640707,0.431467
E02004425,51.636929,0.409735
E02004426,51.627562,0.427495
E02004427,51.621447,0.414088
E02004428,51.616745,0.525525
E02004429,51.609715,0.508667
E02004430,51.607978,0.541762
E02004431,51.604059,0.524627
E02004432,51.608319,0.433608
E02004433,51.584139,0.431545
E02004434,51.579859,0.512735
E02004435,51.578666,0.482455
E02004436,51.574604,0.501028
E02004437,51.576978,0.414546
E02004438,51.573284,0.468621
E02004439,51.571993,0.430231
E02004440,51.570728,0.445770
E02004441,51.569307,0.509741
E02004442,51.564953,0.482780
E02004443,51.564827,0.458407
E02004444,51.564816,0.412991
E02004445,51.562312,0.491274
E02004446,52.032175,0.519235
E02004447,52.007210,0.678651
E02004448,51.977066,0.591711
E02004449,51.941032,0.634115
E02004450,51.945155,0.477618
E02004451,51.933211,0.685612
E02004452,51.889311,0.572603
E02004453,51.886897,0.548131
E02004454,51.879265,0.558111
E02004455,51.873145,0.529921
E02004456,51.870961,0.562476
E02004457,51.868655,0.589609
E02004458,51.860870,0.533759
E02004459,51.850795,0.700942
E02004460,51.813315,0.635786
E02004461,51.802643,0.622867
E02004462,51.795661,0.635574
E02004463,51.776957,0.601621
E02004464,51.669523,0.295957
E02004465,51.667924,0.377967
E02004466,51.632777,0.352872
E02004467,51.628776,0.293766
E02004468,51.629500,0.331551
E02004469,51.622919,0.282152
E02004470,51.615382,0.298512
E02004471,51.609227,0.309275
E02004472,51.603830,0.341629
E02004473,51.572693,0.556386
E02004474,51.569579,0.590570
E02004475,51.564828,0.552408
E02004476,51.560491,0.571822
E02004477,51.557283,0.615654
E02004478,51.555588,0.601938
E02004479,51.552857,0.556160
E02004480,51.529059,0.583261
E02004481,51.524990,0.604646
E02004482,51.524331,0.570677
E02004483,51.518277,0.583563
E02004484,51.517303,0.605011
E02004485,51.789668,0.478247
E02004486,51.757092,0.467643
E02004487,51.751119,0.442140
E02004488,51.755373,0.493581
E02004489,51.756404,0.535921
E02004490,51.748696,0.459339
E02004491,51.747213,0.496557
E02004492,51.736025,0.498193
E02004493,51.736166,0.455905
E02004495,51.729374,0.422915
E02004496,51.722895,0.469619
E02004497,51.719125,0.505867
E02004498,51.716672,0.490392
E02004499,51.715692,0.474780
E02004500,51.707019,0.582787
E02004501,51.700212,0.473150
E02004502,51.659978,0.457899
E02004503,51.648094,0.611439
E02004504,51.639627,0.613624
E02004505,51.628437,0.532892
E02004506,51.943667,0.917488
E02004507,51.914043,0.918968
E02004508,51.912050,0.845044
E02004512,51.892590,0.900539
E02004513,51.887664,0.936453
E02004514,51.888285,0.858378
E02004515,51.883121,0.792208
E02004516,51.882916,0.912932
E02004517,51.883546,0.839606
E02004518,51.881529,0.887489
E02004519,51.879069,0.860449
E02004520,51.869182,0.876807
E02004521,51.870325,0.924385
E02004522,51.864157,0.959394
E02004523,51.864384,0.904351
E02004524,51.835053,0.850583
E02004525,51.812521,0.747161
E02004526,51.779745,0.919697
E02004527,51.731025,0.169560
E02004528,51.739953,0.020350
E02004529,51.716300,0.251985
E02004530,51.708840,0.243404
E02004531,51.703239,0.111799
E02004532,51.694113,0.113034
E02004533,51.689220,0.021218
E02004534,51.683774,0.012875
E02004535,51.685048,0.002084
E02004536,51.669085,0.100325
E02004537,51.654567,0.081413
E02004538,51.652656,0.065359
E02004539,51.642398,0.069348
E02004540,51.640569,0.050348
E02004541,51.626469,0.042031
E02004542,51.618859,0.077940
E02004543,51.609275,0.086075
E02004544,51.783143,0.139522
E02004545,51.775345,0.119714
E02004546,51.772225,0.105472
E02004547,51.773345,0.084493
E02004548,51.764026,0.141732
E02004549,51.760100,0.111006
E02004550,51.758884,0.092980
E02004551,51.758428,0.128268
E02004552,51.755673,0.073181
E02004553,51.750337,0.103132
E02004554,51.748224,0.083403
E02004555,51.768666,0.801717
E02004556,51.773851,0.683621
E02004557,51.742666,0.691481
E02004558,51.728587,0.680417
E02004559,51.721835,0.675783
E02004560,51.666983,0.829944
E02004561,51.673871,0.730600
E02004562,51.632461,0.815605
E02004563,51.622301,0.615330
E02004564,51.602073,0.691719
E02004566,51.588152,0.710135
E02004567,51.595799,0.610239
E02004568,51.594970,0.591683
E02004569,51.585467,0.699721
E02004570,51.584760,0.609282
E02004571,51.580284,0.622881
E02004572,51.553691,0.800408
E02004573,51.938125,1.281034
E02004574,51.935040,1.258020
E02004575,51.940528,1.064815
E02004576,51.927287,1.238857
E02004577,51.898453,0.993000
E02004578,51.847182,1.264523
E02004579,51.842468,1.141252
E02004580,51.842083,1.237925
E02004581,51.845322,1.032720
E02004582,51.812485,1.160982
E02004583,51.810865,1.026715
E02004584,51.804301,1.189118
E02004585,51.805278,1.137218
E02004586,51.798231,1.160979
E02004587,51.798082,1.131263
E02004588,51.792607,1.152100
E02004589,51.789728,1.141447
E02004590,51.782835,1.110497
E02004591,52.030454,0.247174
E02004592,52.019109,0.246853
E02004593,51.985949,0.198369
E02004594,51.959956,0.343505
E02004595,51.906733,0.199238
E02004596,51.870940,0.274878
E02004597,51.873734,0.358421
E02004598,51.861632,0.415159
E02004599,51.821453,0.221968
E02004600,51.916162,-2.088999
E02004601,51.913514,-2.052023
E02004602,51.910620,-2.119095
E02004603,51.907726,-2.078595
E02004604,51.907201,-2.110284
E02004605,51.905222,-2.054282
E02004606,51.902602,-2.097774
E02004607,51.901726,-2.066392
E02004608,51.895793,-2.081324
E02004609,51.894183,-2.122293
E02004610,51.889475,-2.091067
E02004611,51.887383,-2.050212
E02004612,51.884403,-2.111153
E02004613,51.883107,-2.065553
E02004614,51.879687,-2.079442
E02004615,52.053558,-1.777349
E02004616,51.984889,-1.699076
E02004617,51.888660,-1.752648
E02004618,51.820575,-1.983134
E02004619,51.763590,-1.830671
E02004620,51.719049,-1.955594
E02004621,51.713982,-1.966399
E02004622,51.705699,-1.966897
E02004623,51.706945,-1.767327
E02004624,51.672046,-1.936042
E02004625,51.642963,-2.160985
E02004626,51.927810,-2.353294
E02004627,51.929892,-2.405933
E02004628,51.856549,-2.516241
E02004629,51.820413,-2.499402
E02004630,51.813751,-2.443390
E02004631,51.812497,-2.614520
E02004632,51.795010,-2.611595
E02004633,51.754270,-2.566720
E02004634,51.726949,-2.526245
E02004635,51.646255,-2.659951
E02004636,51.878770,-2.214802
E02004637,51.871238,-2.235439
E02004638,51.870205,-2.212636
E02004639,51.861188,-2.249331
E02004640,51.858103,-2.234555
E02004641,51.856659,-2.191224
E02004642,51.851604,-2.211493
E02004643,51.851136,-2.237678
E02004644,51.847929,-2.251931
E02004645,51.843484,-2.199224
E02004646,51.840778,-2.220600
E02004647,51.833356,-2.247587
E02004648,51.830818,-2.260061
E02004649,51.829582,-2.284932
E02004650,51.821574,-2.270878
E02004651,51.813599,-2.278522
E02004652,51.778884,-2.178427
E02004653,51.761824,-2.340691
E02004654,51.747932,-2.246167
E02004655,51.748605,-2.283083
E02004656,51.746148,-2.209292
E02004657,51.734749,-2.224156
